id,distance,latitude,longitude,rating,review_count,price
7npxRss6rd9wisX9_ZLanw,72927.54576929135,36.85132,-75.97678,4.0,749,$
9rBb8mYtRNuD410OxL9F2Q,13012.524248717471,37.0664268,-82.6008503,5.0,5,$
tBG27weDL1WSwQvRPh9NBA,18982.375794697073,37.1504659253741,-82.4571990966797,4.0,10,$
3HbLnxh3jDAvux4Scv-Nzw,16448.89275398821,37.1665001,-82.4858398,2.0,2,$
ctq7BdjXc5Xa5-ohLUdt3A,4095.2833021576503,37.1748165146604,-82.1241760253906,4.5,3,$$
P3E9kzrObSxTdUM7xbvBZg,13571.033715196265,37.277237,-82.096818,4.5,3,$$
e30danulnUwGmUA3jvMtaQ,12647.470975333741,37.2734040766954,-82.1082182228565,4.0,4,$
zIXoz9j58PLsEQCfj2_GBQ,11723.922390062546,37.308235168457,-82.0795364379883,5.0,1,$$
vXyTaLcvcOXIqsRb73BrxQ,11520.258101078465,37.2054322063923,-82.2945345193148,4.0,1,$$
WojjeI44d1bcysjzW6hk-g,14382.40806568895,37.3060493,-82.1508026,3.0,2,$
UvUrNEyR9-zfgf9Syiq-1g,28346.975702927426,36.9977989196777,-81.950439453125,1.0,1,$$
Y-LGClivJ01rBHoDbBKhIg,31712.402398452654,36.902873,-82.044849,2.5,5,$$
-hYP1hi4e-BWcXVElQ-eFQ,15606.556312702283,37.1333578974009,-81.4987298101187,3.5,7,$$
W3All6f-MbMT2zTw4uicAw,35340.995566763464,37.2506931898816,-81.2840033901983,4.0,20,$$
Ad4lu0ho75SwlsRSQWQCXw,15744.576722854534,37.1340612515855,-81.4981661261196,3.5,8,$$
_BVllMjrtDdcWYgNyrs9wA,14934.511719836284,37.0946583662275,-81.809464989418,3.0,6,$$
vd-4zqce5o4XRUvK667wcQ,14255.821585000198,37.0967831359707,-81.8020101162282,2.5,3,$$
CGFd12Jkvc7ZUaY7HjgrMg,36520.092745969465,37.2530491,-81.2706316,5.0,2,$
974n9ZqVN5kz88R7Y4hsNQ,14949.695856252612,37.1341590881348,-81.5074234008789,2.0,3,$
vosfyI1tRvhj-H8Zk5Nm4Q,16221.283211595479,37.1381911595922,-81.4910520142354,3.5,3,$
7iC1Z66OTqoQ1JCoglfWOA,10508.011650859833,37.23876,-81.251391,4.5,13,$$
GVKKw4BRUoDRktElKcNwIQ,10549.405905199168,37.2409506887197,-81.2498436123133,4.0,13,$
i_mnfpd8Gb7ly6pK3KZMxA,10621.275279445583,37.2463425993919,-81.2422154098749,3.5,12,$$
P2_02vtvLz-6M9MXSd1E2g,4627.710212124578,37.170183,-81.222228,4.0,1,$
QuA0wd5heINXqvz8ywj7_g,10447.863655168636,37.2437455505133,-81.2393608689308,4.0,7,$
5nWSk7LhW2bcG_cq9tlYfA,10608.01508106315,37.241337,-81.2502343,3.0,21,$$
QPROggc-JOtxmOatfdpFyw,10595.882235874256,37.2462200167219,-81.2418090696903,3.5,16,$
hJ6c39Qxubs90Kd0SOezlw,10327.963780031389,37.2379395,-81.249517,2.5,15,$$
4Rdgvs9SBg5KNHywvUZf_g,10838.819160179135,37.2397852,-81.2567511,4.5,8,$
yA2XHab1GLMI8MTTsf-yHA,8512.16196898515,37.1012762,-81.1250952,3.5,2,$
V1mkRbkZHdkkgz2Z0Srf_g,8518.191149773233,37.099891678172,-81.1312706564114,2.0,5,$
UmEKVRQuXsVDGGNGDcRwqQ,10423.147119593505,37.24116,-81.2501588,3.0,5,$
KeRi1Cl5GMNuzaFoxEfMUA,11638.287735089865,37.2420443594456,-81.2610552459955,5.0,1,$$
1Na6evUu4xvUPr-X3CDJEg,10142.96929418099,37.2426152487348,-81.2393145014321,4.0,4,$$
G6eHdG2PfmCUc5BPemZFxQ,10588.629568044307,37.245838,-81.242355,4.0,1,$
DO0y0xilINkkRJx4Ia82IQ,10975.672617064998,37.2396554,-81.2571171,1.0,2,$
LouNwoo0s7TYjUiDNQS92w,10673.390494801995,37.24162,-81.25024,1.0,5,$
sjoAftD_0tzFJcxhaBa38Q,10533.291214942032,37.24003,-81.250091,2.5,4,$
9HkIOdMBQgjc5MRWvQjhgg,8868.416666915,37.1259308,-80.5866623,4.5,101,$
5-PUPTzP7N1CdmO3guY52A,8399.989546104029,37.143706,-80.581141,4.0,14,$
kyXr1qoNnATGYDigR5WSRQ,8808.409893061962,37.1413730563353,-80.5773239582777,4.0,47,$$
H3i7LpKfW-F21jB9eHohNA,8396.147165031958,37.1427,-80.581667,4.5,24,$
qBJE8meRrFsOGpykZ49Y1A,9259.98808441402,37.1336869336796,-80.5759731307626,4.5,43,$
G3Tm-iLm_gtTrdwHQGxfMA,8948.882897861353,37.13051,-80.58227,4.5,52,$$
qnvuVZiqaXOuMkBIvifQ4Q,8146.582140106131,37.0986747741699,-80.6910018920898,3.5,18,$
TIHOooG0kQnI2ZXgzc0ZvA,9049.743384715191,37.1305267323277,-80.5807901329333,3.5,10,$
HlhUaSs2yU4ylVcNQtGSNw,7996.746498257059,37.1508642,-80.5816362,4.5,15,$$
8nDyiwXQPBz_N9BzJxzV7g,9264.177218384917,37.13411,-80.57578,4.0,5,$$
bb1ugWejB8EdFn5EM0HR1Q,8064.694104253274,37.150410041213,-80.5823007971048,4.0,1,$
CLNqtW4kJKOGiqKgPpVq3Q,8008.680143079845,37.1502606904485,-80.5830860137939,4.0,17,$
zOwTVQvsPNqTp9sdUvIBxQ,9548.9458091176,37.137091,-80.5708,2.5,9,$$
Lj78jM7bV_hNEkt8PQQRJw,8198.878373706446,37.14431,-80.58328,3.5,7,$
eReEsnxtghEl80RYoqUJ_Q,8934.647107001563,37.13054,-80.58197,4.0,17,$$
ck5X628Yr1Ymrokc0l2SyA,9393.013523334575,37.13555,-80.57329,3.0,6,$
KBTKCIm5VACU3c5CTMJrIQ,8454.3526300681,37.14378,-80.58178,2.5,3,$$
d8DVPMpCoQV4xDTz3YAGEw,8249.974472137073,37.1443948,-80.5826259,1.0,2,$
_bdPesnKMGbkYoHJo1FPVg,6272.93179013387,37.1714358776808,-80.244960039854,2.5,9,$
bQXvbiW-PQ-k5RT8g612ug,4227.758074828978,37.1460369,-79.7070391,4.0,20,$
P7e4v1Z0DnqnteqG6NQVrQ,2098.1556060219073,37.15225,-79.66186,4.0,52,$$
n3mTMt3Ki32FFrDuiIDFMQ,1044.4327496075218,37.1627016516304,-79.6625803227539,3.0,36,$$
e4zsfIruN75h9pLB4ehtmQ,2930.3191296193104,37.143647,-79.670043,3.5,30,$
HVWzbs7kkdzS-_zTGx1ZTg,2160.712429139989,37.15155,-79.662,4.0,44,$$
iA1kVWtr7F5RRRT6Tp9P1g,7387.78889712642,37.11424,-79.71508,4.0,28,$$
VCwP2-jdVM1qxh5vdccZ3Q,4409.086794207008,37.1793993,-79.6216542,4.5,33,$$
4l_uStyohWYNBWreIzUvcA,2929.142329308842,37.1433959667329,-79.6730099608991,3.0,28,$$
MhIrxjJ-nmUWz28u6_NBnQ,6495.461245105293,37.121169,-79.710221,4.0,22,$$
j4Mlw5ptshDFaswDO5X3YQ,4337.050757099588,37.139281,-79.639844,4.0,46,$$
GksBTgSCT3TmcjyaXeFxcw,4550.631750842458,37.18042,-79.62036,3.5,24,$$
QzM2t8-tE-cSKo23Is1rbA,2962.086326034602,37.1433618030246,-79.6697921864992,2.5,39,$$
euklEVOdVbjzCSevYD3CGQ,9163.000383800558,37.101667,-79.612228,3.0,26,$
3pN1fHJharBC6O3xnlskxA,10524.470312739131,37.11698,-79.57171,3.5,11,$$
ppQZaWwFX30DQKZY0QHaUA,4651.421792260574,37.181661,-79.619581,4.5,12,$
-5YWIlLFYI_NyaUl-dclUA,7088.508150940162,37.1186917335129,-79.7174623791387,4.0,18,$$
HN36_xMmMNK7ZKfQkhHgFA,2819.8180237089005,37.1648383140564,-79.6380096673965,4.0,22,$$
NCMGirWyuquF3NvpZSdRdA,7277.884590433884,37.1183531,-79.7204391,4.0,23,$
TrxGCimkDkEAixFw5nV_CA,4609.089410200067,37.18068,-79.61949,3.5,16,$$
wGWv7aIJfmX-sKoOXrOqrQ,2948.229400057514,37.1434799,-79.66997,3.0,20,$
txC68SyEzFIIdAQMSDNMYQ,6921.036057463208,37.118754,-79.714318,4.0,8,$
lqc40tQgoPyM9P09JeyHUA,5247.606197075364,37.1859741210938,-79.6142654418945,4.0,6,$
QWJf7yUbdICaiVA9snexJg,5361.4768528706745,37.1329340600663,-79.7086907826172,3.0,7,$
s5WAy2MgmkMRwWNZm9un9A,5401.451591206461,37.12736,-79.699,4.0,8,$
bvfEgDLiv-AsVw3BUn2t3A,6921.036057463208,37.11812,-79.71354,3.5,4,$
CNCPCBo-DQ_CiQ_LvvpZgg,6703.371444722748,37.1201502,-79.7126525,3.5,3,$
tQXv6b1arHLBBDlLWmj_lw,3177.5045481669663,37.16549,-79.63503,4.0,1,$
cpUleOwwBu0_vT8eodg34Q,7505.941471894565,37.11311,-79.71551,2.5,4,$
I231PepWCyhY83qbbIk4cQ,9169.663164119791,37.10154,-79.61238,2.0,7,$$
-JdQtmJ7KnRnYj3nKs1zWQ,7164.304681085592,37.1196022033691,-79.7204208374023,2.5,3,$
rPiM4nlBn3wI9ZL9LiHkjQ,53948.77993031337,37.4140205383301,-79.1428375244141,5.0,13,$$
212UpoNuQ6iR3m8tqaKHpQ,9146.814116495429,37.141636,-79.266882,2.0,10,$$
rr2Ay3aMHZQl7Cs3WdPitg,9109.583174469704,37.1413361281157,-79.2663728445768,1.5,5,$
YTIXwu3xf-CNEVVP5HlO8Q,9064.597772207917,37.1428125672352,-79.2664288338139,2.0,5,$
ry12J-njlmhrbmzc9F91ww,24708.46182614828,37.354468,-78.8256636,4.0,35,$$
dkXq-sl-FnpjJF5JqcPjAA,24813.10182586448,37.35497,-78.82667,4.5,35,$$
rxdW40Pq24usoUYbm737SQ,26735.36191857257,37.3645423971018,-78.8475423669502,4.0,17,$$
ydUlVEgq0N8XwDtKrmIDNg,24794.205972276035,37.3539,-78.82839,3.5,26,$$
Yb7xQkDxqRCRK43hlf78xw,24770.56899281326,37.35473,-78.82633,4.5,21,$$
50O3BpNGsfB4QnPW5g959Q,28587.992645508475,37.3017132200993,-78.3928465451053,4.5,21,$$
5Wglcm_MnUOlFgad5xZrHg,28770.741292663984,37.3033452099619,-78.3914882583371,4.5,82,$
kBonh6YLqWKu-xXv08U-EA,28857.053914904518,37.3041571016467,-78.3921714687296,3.5,119,$$
bqxLfcFtqe7ULKaHN4QNxw,26665.195174050867,37.364631784497,-78.8460338115692,3.5,21,$$
DG7Uqf6vlcJZeyPT4KQnPg,29097.34305724108,37.3073993,-78.3888394,4.0,12,$
O8xQuShR7XhdZCI8_N768Q,28820.055948977406,37.3040042,-78.3914528,4.0,33,$
RcC7QiSW8NBHuNmy3Eq1KA,26622.521380285772,37.3654518,-78.84375,3.5,12,$$
cJ6y_Xm67wSouXSf3Hhy7Q,27148.30282872452,37.3109859,-78.4198048,4.0,21,$
wm-q7DMpp5LgGr9yvMyW3w,48838.27863811592,37.4793411656478,-78.2779070734978,5.0,13,$$
9ygxxirHtFaIeW1NWp_GQg,33561.77603443488,37.3447,-78.9753,4.0,5,$
QgZNUtsKHVqjaR6jhYmD4Q,29397.67100902739,37.3096,-78.388,4.5,30,$$
q4SUzpRpgChBdWbQY2xaKA,28750.726755269272,37.3022273,-78.3909408,3.5,52,$$
XKBzqitsOiy7akcpaSqmaw,26629.23320654397,37.365507,-78.843794,4.5,12,$
t0hZ--eLn-JzywLFiOLQaA,27275.518394852817,37.2821445417848,-78.3960188180208,3.5,13,$
sEyVwmSq76tqwOjzIdk_ig,28555.200035342525,37.3015535,-78.3931254,3.5,26,$$
XBSaLYxRKn5omN1OJxChNw,29527.124535064388,37.2934340843421,-78.3754495865874,4.0,5,$
GByGJ44tMaJIFqcW56dImA,28823.90943918246,37.3039863,-78.3912711,4.0,1,$$
HCiAeGi95yUhkMiRgeqvTg,3034.437196595943,37.189730535859,-78.1936619601268,4.0,17,$$
QaDRQ7TeVB7ul6bAWM8meA,2443.380587489569,37.1900185339235,-78.1586268839822,3.5,2,$$
SL-0hC60zRRRI1H0eBRs_Q,3400.465691035041,37.1835094,-78.1355669,4.0,13,$$
RvC8xRJzSyeadqelJgFX_A,3830.409260333097,37.1919591,-78.2014855,3.5,6,$
P08-GuZbFHQ2b2n0wnlgww,3122.5044006461635,37.188874,-78.143903,5.0,10,$
vyL0cEB-TAcOHz8a2pRkFw,3103.3577750129207,37.1878242,-78.143425,4.5,6,$
j9eD8TvifbHkkY3j77IrHA,3030.529673303352,37.1880264,-78.1438141,4.5,2,$$
-TCEDPpzd0YRXKYeJ9Iwkw,4061.7423098179192,37.1739769,-78.1243515,3.5,4,$
nA2lg_b5I0DcuPY6tjkN5A,4631.546733275926,37.167924195528,-78.1175089627504,3.0,1,$$
m8PqMcmwx3_ZO5u6lMSMWQ,21755.788877489038,37.356411,-77.5954132,4.5,3,$
hPDYfSKRuw-0cCs0D_BTCQ,28766.87943226932,37.3579261,-77.4462449,4.0,50,$$
bUxdX-fQx_s4lzYrQmTHvA,28279.248137007788,37.422948,-77.636817,4.5,166,$$
6fVNxU3qGt1UYKXBLyjeSA,15139.423851893933,37.1750744026893,-77.4992490782309,4.0,29,$$
nz4JD2wdaqT_qAVeYB2LgQ,26201.52626989231,37.2482813853587,-77.390939289428,4.0,125,$
F_wQeiMu9Ug2OzkPA871Yw,32353.67902908645,37.3856249,-77.4244811,4.5,74,$$$
JAgjLxSCtGiuNRJuwAck-w,33075.930858644075,37.3574183309967,-77.9602410985767,4.0,9,$$
GQ59D5ZTFK_YWS8xT3vcXQ,25824.561082560154,37.402197,-77.663997,4.5,129,$$
NZ_X7GYmb44Ewie8JyBDaA,32845.17693566669,37.360936,-77.953196,4.5,49,$
hjSzk0y7xtMstLjekiCxLw,24489.660560117383,37.229814,-77.403771,4.0,15,$$$
uJ9emFmlEi8XU57JZXmejw,26067.70323127608,37.3609579,-77.499121,4.0,167,$$
HxbWpWlAAtZxAHzrtLvtQA,24652.842936846064,37.234032,-77.403511,4.0,287,$$
tl4pKmIFg5wV52OupZPdyg,27674.657149749735,37.305024,-77.407388,4.0,32,$
S1olXW4gETw7d7UbULAh5w,27905.90997789844,37.4191789367654,-77.6324390191348,4.5,42,$
TG2U0GaPl2UTYLfS8Ty2pw,25969.168763689984,37.2807732167485,-77.411787367082,4.5,22,$$
eOBQmVW9MnUbz8jsnEdXLA,25529.2856119046,37.270234,-77.410612,4.0,25,$
NfzREfXtZelbJYyEfV-wMg,20953.798995852812,37.34185,-77.07298,4.0,55,$$
oiTsIc6i_gvQy77IjgD0Gw,15603.22108418626,37.3032417,-77.2240372,3.0,55,$$
MJhups3_tegDyF1Ch_HxaA,30995.533081354246,37.3628,-76.91423,4.0,32,$$
46T9rk7CohcKLQJBZAr97A,18539.60594190926,37.30478,-77.29316,4.5,9,$
RNhccwJ60K_hbv9uvflWrw,13316.032986521717,37.1839866638184,-77.3193969726562,3.5,98,$$
8Yu8Xsd8BD6sLW7idP89Wg,18933.716411066078,37.30939,-77.29433,3.5,97,$$
JD-4YlZzGQLqXQ388AMXjQ,39361.76330097247,37.4045289,-76.836732,4.0,182,$$
Yy8sThySkXKcehZ158zquQ,33502.563017602675,37.4072534069356,-76.9365696681244,4.0,37,$$
zmIF00s010vFbDKZof4ReA,33680.78763890193,37.4159255,-76.9425039,4.0,13,$
4Ol2hBU4LnzEplMGsZKHiw,26218.16539911312,37.34895,-77.36293,4.5,26,$$
qtmxhALjnDtS_ZpvVvIeKg,32481.98536484459,37.4446058953631,-77.0447520911694,4.0,31,$$
nVSgjXNs3d5cnlVGmXR4wA,21132.943095009392,37.25269,-77.38483,4.5,60,$$
0q9dh_bMn_pofcb283jXRQ,11736.213542214316,37.22293,-77.28427,4.0,34,$$
Wy_Hy7xZjbsARLaMzNutng,11763.47870457279,37.2570381164551,-77.2813415527344,4.5,5,$
PXQHYanpYoCkZhv1Vbcovw,17999.918027896565,37.3040952533484,-77.2833929210901,4.0,20,$
PtQzW4wcKhOotyATTqunXA,17987.001194081076,37.3036711249549,-77.2844235599041,4.0,27,$$
kgCthurC0cfg2YF_uuU4ig,8916.362201823556,37.2492315259369,-76.6854953120268,4.5,121,$$$
bTMN6PeFZBSy9wtYOyp9ww,8602.962286347909,37.24677,-76.65926,3.0,103,$$
xgSUthdclpV5ZLeuIUq12g,8514.42576873016,37.2461827661429,-76.6603164591161,4.0,25,$$
tVOhJBi5IZnaosshV5ak5w,11282.554446194908,37.2391099,-76.76338,4.0,91,$
iZKwIIWel22W17cH91YOQQ,7466.575644186004,37.233857,-76.643929,4.5,6,$
LsK4O_3B9_4DvkcVf2HUrQ,6330.5533184101805,37.226788,-76.664918,4.5,14,$
N0xF6LayF_P9pmDaueJadQ,8765.932891316668,37.2484787848876,-76.6606138254229,3.5,179,$$
k_aTyW6m9Ub3MEt6xdPg6g,8395.435835817854,37.24487,-76.65869,4.5,352,$$
ikJGpY22kuD1CCs0DT9GLQ,8444.192556565044,37.2451260434561,-76.6560726566252,4.5,155,$$
ep_B4azCF14S2dqjwkxBwQ,12271.573528311554,37.25181,-76.76381,4.0,70,$$
p0z5IhlNV4kknLW_PHijug,8125.23237485829,37.2325706481934,-76.7185211181641,3.5,45,$$
CydIxCdgvGr7ZOnGpMS-CQ,11200.09655498974,37.2391304554238,-76.761975056494,4.0,26,$
qbYinQlcXZYuix40cvXMxQ,8922.49196476901,37.2401695251465,-76.717643737793,4.5,30,$
Vz_Nd248qKsIa6GBT71sEw,8268.986547050234,37.22933,-76.71732,4.0,54,$$$
Xku15vJ-v96YklvW40GQ2g,5935.893991774111,37.2231007204988,-76.6631192917235,3.0,33,$$$
qhbV6IwF9ZPUH8itGiH35w,8182.2242492333435,37.24345,-76.65918,3.0,14,$$
8UKSMYmQ4TBw3SEDpgKV6A,8097.5397505979945,37.2316271416292,-76.7187093227539,4.0,205,$$
k5C6xyFHuPkYn0rSJ18UCQ,6102.4868404723065,37.224844,-76.667469,3.0,12,$$$
nqftCT_6kMJYXkMf4wWF4A,8389.892610478384,37.2448654174805,-76.6586837768555,3.5,82,$$
t4g_ApdbTxllv6CHSMXkLg,8182.2242492333435,37.2434387,-76.6591721,4.0,4,$$
ILM7l_Hql41UAurB4jpiaA,7752.484861975868,37.237098,-76.646221,3.0,27,$$
rC18vxA_mGIwHf4WHzoGqg,8958.201882872281,37.1757,-76.56918,4.0,1,$$
8__pYDGC915o4rS08SeupA,10723.74241569667,37.25143,-76.73488,4.0,53,$$
UOIf6Ozwq6imqy9BXEp3ew,8510.19948602098,37.2457593,-76.6563607,3.5,36,$$
bcWfUv817VF2AUlLEUiUvA,6698.000069896188,37.1616,-76.57531,2.5,8,$
iItcY3BbP8KAq4yVeTQZqA,6114.739033691812,37.2235994786024,-76.6634358465672,2.5,3,$$
hG2ZSKXJ6PKbdtgKrUke5Q,6114.739033691812,37.2235994786024,-76.6634358465672,1.5,3,$$
oydeNCN4sOSqtXIR4NBLTw,8602.962286347909,37.24677,-76.65926,4.0,6,$
hf-5-Z_bCJHGuYw-8tvkaA,8906.085740391598,37.2490311,-76.6845551,5.0,1,$
IThrrSWMFHtIU5qZUs_gtg,9335.536708636586,37.2124703228474,-76.571741849184,3.0,1,$
aTvOKCuLuP5yjAH_h9A-4g,8826.380559081404,37.1856099,-76.57231,2.5,4,$$
_bQ50is2oV9u9Ug5vlA9cg,8771.110043119417,37.2480087280273,-76.684684753418,2.5,20,$
blkKpSMZrPBdVdc5e8aaXg,8802.166216477239,37.1928637,-76.5740555,3.0,11,$
U55FKKUe1tDCGXPq_RF21g,8395.435835817854,37.24507,-76.65819,2.0,5,$$
qpC41swCCvGNglPegdTSdg,8606.72958658164,37.2468,-76.6579,2.0,16,$
X_X3LVjsofT4eC7vNBAEXw,8574.964469406397,37.246455,-76.657344,2.0,10,$
fGRHuGF4oQlLyQW1O3c6xw,8648.907017662625,37.24723,-76.65839,1.5,26,$
couTTQczqgqScF4lV5qAMA,8704.12050803864,37.2477287,-76.6583755,1.5,36,$
1NKnoAQ1fbvtzTlJFxyx5Q,55693.993323954055,36.8974486,-76.1435915,5.0,15,$
rc0QUa5m3itCv9l_Jhdrbw,32370.806888718653,37.43392,-76.32116,4.5,45,$$
DSQ-hSeuJ7F6P0cRkMfRbA,32303.024695642398,37.43416,-76.32204,4.5,25,$$
QjiFFgkp6neVFXun4514yg,17335.269409747,37.2672642,-76.0170558,4.0,5,$$
D8GoM15spESajiVTX-ZarQ,32283.228336926644,37.43401,-76.3218,4.0,52,$$
JM8bguH3LlblNZ-7kdWvKg,21605.349047123713,37.0179528,-76.3216643,4.0,173,$$
Hl7KHPss4M1H6wQl-a1NUA,41767.205856709705,37.4147491,-76.528183,4.5,38,$$
E4ivleRRugP7sMNXGkB-uw,17121.52477007177,37.267338153703,-76.020178007886,3.5,107,$$
dJ_GMAJW_nlYhgVJSYfCDQ,17111.575010206987,37.2673302,-76.0203629,4.5,10,$$
71QlH2xNN2moqrrsbvjTyg,21905.71651280659,37.03128,-76.34538,4.0,69,$
F7vrpGYmqXXgqjUM0YbVsg,22536.199571747875,37.00305,-76.314046,4.0,296,$$
ETHns8G_u8HmnCB5Cy5rsQ,30979.970134346953,37.239036,-76.508892,3.5,217,$$
7WWCP5KyJZF2RIXAyALNBA,45186.500057225174,37.4874934396656,-75.8510147129059,3.5,168,$$
kuOP-wLk_qBOlsRpRMww7A,24326.357721163695,37.0448680599806,-76.395018,4.0,103,$$
O1u7NCwwR9epKizQL0ZlEg,23426.188303406158,37.01748,-76.352205,4.5,262,$
kRY4Zs60uVi8PD5MNZbSCw,21363.514755323948,37.01975,-76.32016,4.0,71,$
GRm1E_O1N78QqMIoriOiaw,22224.03962696223,37.02604,-76.34365,4.0,119,$$
AxhgY6i7ul1uxS2RghEi_g,30812.895116246775,37.237743,-76.507355,4.5,9,$$
486lXdzvx7nqZWhQaaVF9Q,30745.268818032742,37.2685811293531,-76.4944003989518,4.0,86,$
81xXGJ0vYo5BFJR6HbWw1A,23741.33325825234,37.1694036647938,-76.4379432052374,4.5,36,$
0PfW_3Q58CK9C-HHaQWkcQ,14867.150178085662,37.108519,-76.318939,4.5,10,$$
4-bTOSbHSXZwPi0JwJDgrA,33754.27683168301,37.44719,-76.32216,5.0,3,$
RtDgxOch1E8JlamEIYFWwA,28008.629547800778,37.07736,-76.46357,4.0,136,$
mU2zc_w6SVMPFHH3EYMWMA,36208.854876569196,37.3393922433128,-76.5194033129404,4.5,33,$$
_zNIbjTuv1ZPATgyFLhZLQ,23324.890766919507,37.100664,-76.418335,4.5,162,$$
4sFCh1swzQ0RzIh0i09jug,41711.20444030533,37.4140261720446,-76.5281076729298,4.5,12,$$
DrI6Imm1G6yN2BViXqKmhg,34875.18489623868,37.4565262485999,-76.3303933292627,4.5,4,$$
lKOozJPAAa9hC_qbqTZnRw,29071.20269589257,37.2565837510293,-76.4797611851807,3.0,82,$$
X_AgVlQV3kEoE7xIQGzzqg,37771.36605878606,37.4751968383789,-75.8574447631836,4.0,29,$$
LLtWaQ0qAETV2yhM-xnGYQ,32657.4739193561,37.2674,-76.018,3.5,77,$$
xvHjy6RwKIXFJWz1Icxn6A,29191.954877898366,37.2700157,-75.9745331,4.0,13,$
XEWkq9czpm1LLSK-voEAaQ,45439.64226537812,36.91187,-76.06707,4.0,222,$$
Ag88HKQNJxK3ahOkAZiMxg,66468.63870313336,37.6034218453292,-75.6884883890411,4.5,113,$$
hpr1AQxBxflxn8TX16wJ4Q,70051.79619301404,37.5188499,-75.8296192,4.0,91,$
DNhAti_qaUSYrWzK-bn8zA,76141.36628901098,37.697892,-75.719268,4.5,19,$
Wh1mppMjLiP59vC7mcPkfw,78138.59694610938,37.710011809048,-75.7363440803977,4.0,22,$$
HHd2OoENubRYzD6ChZaIQQ,70873.82153631792,37.54066,-75.82233,4.0,42,$
pmUsjbFXbBEyfSeCZxu2Rg,79094.72318580313,37.7129241171769,-75.7488291296916,5.0,34,$
bHUPhmp3BZQU2rM7bu8nag,79395.47085163601,37.7120354254783,-75.7553922976485,3.5,39,$$
ZA5O0xmrtVAr6446O0Sn4w,80348.25234958723,37.78249,-75.653113,4.0,13,$
QxNqGZLQqlXkB26irKsLtQ,79059.93373764992,37.712712,-75.748534,4.0,26,$$
vMxnQ8diXmxt6qi61RRbsA,79121.25969362739,37.7126941669387,-75.7496350631118,5.0,3,$$
sU1YlwiR_K90FotxXJkGkg,79062.22853847043,37.7124988,-75.7488905,4.5,25,$$$
s15WzoTvb7hmPV9qy43Osw,79086.73100990897,37.7122699,-75.74965,3.5,18,$$$
tL2IaPIK53ad1RWZzvOhnA,75648.55282338774,37.6897483977019,-75.7228089236074,3.0,50,$
MdG9P5L9cCZtTnsz2hfKtA,76145.49923866644,37.6983274938136,-75.7186786830425,3.5,22,$$
V3w0CGUzzfPIiGvZ3-Swwg,6403.8519618460095,37.32008,-80.63372,4.5,41,$$
RZRjB8XsusDJ1nE8NAensA,6117.681727301041,37.3203600818543,-80.640158392489,3.5,18,$
W8gwFobvdna4GTMu5usjPA,5959.445968531374,37.3260498,-80.7084579,3.5,9,$
zkctspp74mcNcCcuzKVOHw,5823.470611222527,37.3280312865973,-80.7092826068401,4.5,8,$
CB1YyWeVzXlHiusHqvjl1Q,7423.08929233605,37.33055,-80.737746,3.5,7,$$
7EdE2bMvkJGtSbOl8nKhRw,5799.726917083875,37.3278602957726,-80.7086408883333,4.0,4,$
5LzlusSUimrUhp_kNb0o5Q,7383.076599068227,37.3267384618521,-80.7334097474813,4.0,9,$
XLfiav93Dbz51uSVLiymFQ,7422.307934567299,37.3287659,-80.7362289,2.5,7,$
_KbDzMGuQbg2S-eufHPm2g,7485.350570790582,37.33071,-80.73863,3.0,5,$$
sdP67ORVktGLv3RxqRArOw,7529.885624798886,37.3307991,-80.7395401,4.0,3,$
hxrcl9kZby2YxMLX7iorFA,6450.184389801089,37.32048,-80.63244,5.0,1,$
iuHomQJ8DFurTpI2W36l9A,7539.010199091112,37.3313408,-80.7401505,1.5,3,$
4rSt6ctjGd4fF1CfUcwOPg,5766.6986920113295,37.3272521266968,-80.7069369359033,2.5,2,$
CCIPmtZ5IlmiTc_kkYLq4Q,5377.242386766737,37.37845,-80.11008,4.5,173,$$
Fq3YDKJbo7Mdx6codBxb4w,11317.648590787427,37.28841,-80.09367,4.5,110,$$
V45X3HZnbK0DMeMNSuPwfg,12044.082540734158,37.2897889,-80.0784586,4.5,33,$
bL6mwQNeHS58bRfyA8kqsg,11987.872641876596,37.29015511,-80.07889688,4.5,18,$
9twYmpgJz1BHzCHX0L9Aog,12000.18339006552,37.2901776,-80.0764326,4.0,4,$
dHGxarxaPjhXntQudgh4pg,11038.895073829699,37.2904,-80.09501,3.0,34,$
iRZRCn2ruXX_3UTRoGDPRQ,11424.100328250373,37.2887496948242,-80.0910415649414,3.0,31,$
Ec-nKnQhtKQAwDCEMyGwPg,11254.68233532723,37.288966,-80.093729,4.0,7,$$
b0qSvNgzr8u4p-SaVlmfKw,11875.681914673558,37.28984,-80.0809,3.5,12,$
LVLvf4xOZNUESUhEZdufaQ,12041.132984423499,37.2897487878799,-80.0785182416439,3.5,12,$
LeQExTLJbkCYfxPCvUArnA,11239.214893557271,37.28857,-80.09448,3.5,13,$
_FTOzuwH_pcZR7DR4ZBTSg,11702.05975292155,37.2887014,-80.085986,2.0,14,$
wlZuHz4DVMhuPy42o4f8Uw,12308.02667166394,37.2907981872559,-80.0727310180664,3.0,13,$
XsAS8DeZmyxxzQxnv_-U_w,11842.206669613059,37.2887954711914,-80.0833435058594,3.0,9,$
o5iaRLJcjPBrRNm02dCKwA,11703.062608151316,37.288786,-80.085811,4.0,5,$
